Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
26-08-2014,1022175.307,527018.7999,682736.3484,1159148.219,622300.428,300387.3007,691860.1773,1851193.437,230661.239,160446.5846
27-08-2014,1021664.219,528705.26,682736.3484,1157293.582,621304.7473,301709.0048,692621.2235,1849897.602,232667.9918,160302.1827
28-08-2014,1021970.719,528546.6485,681643.9703,1158103.688,619813.6159,301346.954,691651.5538,1844717.889,233784.7982,159660.974
29-08-2014,1023912.463,530607.9804,682666.4362,1165747.172,623470.5163,302220.8602,691789.8841,1854863.837,235631.6981,160203.8213
02-09-2014,1024424.419,535754.8778,682939.5028,1150592.459,625715.0101,302915.9681,692481.674,1853750.919,233605.2655,160732.4939
03-09-2014,1025039.074,533343.9809,682734.621,1154849.651,621272.4335,303491.5085,691512.1997,1857458.42,234563.0471,160362.8092
04-09-2014,1023501.515,534304,682802.8944,1139490.15,620464.7794,302945.2238,695937.8777,1842784.499,233929.7269,160394.8817
05-09-2014,1026776.72,531792.7712,684851.3031,1147808.429,624311.661,304974.9568,700322.2864,1848681.409,236526.3468,160699.632
08-09-2014,1023285.679,527804.3254,683344.6302,1129787.836,625810.009,303938.0419,696190.3849,1853303.113,234705.0939,160683.562
09-09-2014,1019601.851,522684.6235,679244.5625,1123122.088,621053.8529,301597.719,689367.7191,1843480.606,232264.161,159398.0935
10-09-2014,1023272.418,523677.7243,680535.1271,1120201.971,626581.2322,301959.6362,690470.7075,1863390.197,231404.7836,160226.9636
11-09-2014,1025830.599,525458.2285,681215.6623,1121658.233,627959.7109,303529.8264,690332.6133,1860595.112,233070.898,160643.5537
12-09-2014,1019060.117,521096.9252,677468.9761,1105730.686,624568.7285,302194.2951,689090.0146,1846640.648,228759.0864,160466.8458
15-09-2014,1022015.391,513853.678,676927.0009,1113470.801,618760.2393,301952.5397,686333.6546,1837222.781,229308.1082,160194.0522
16-09-2014,1029067.297,515498.0097,679770.0943,1127055.145,623029.685,303130.1546,691892.9572,1859820.621,231968.0823,160866.8672
17-09-2014,1026700.442,515858.8583,681401.5426,1123786.685,624275.7443,303675.7889,692169.7143,1863912.227,231341.7684,161606.8548
18-09-2014,1032552.635,518334.9809,684331.5692,1115245.906,628271.1091,304738.6541,693761.7047,1878264.351,229722.3761,163222.9233
19-09-2014,1032759.145,515743.306,682689.1734,1115692.004,625883.6789,305805.2394,694247.3379,1877325.218,230870.9879,162439.4533
22-09-2014,1029660.868,507542.9874,676749.7776,1098510.348,619687.4305,302104.996,685846.9451,1867938.592,228885.4975,160782.5709
23-09-2014,1019570.192,503431.8892,671809.5043,1094116.306,617270.6495,299114.1566,681251.7706,1857851.724,228084.3982,159641.0146
24-09-2014,1029765.893,507106.942,676646.5327,1095976.304,621838.4523,300340.5246,690653.045,1888134.707,227696.6547,160774.4658
25-09-2014,1016584.89,499449.6272,666970.4873,1078002.292,608282.374,296406.0637,681052.9677,1859435.06,225943.3905,158057.3774
26-09-2014,1021566.156,501597.2606,673906.9803,1091692.922,615399.2778,298540.1874,684934.9696,1866686.856,227027.9188,159432.4765
29-09-2014,1021872.626,489007.1693,671413.5245,1089400.366,615153.1181,298092.3771,684387.0216,1864633.501,228004.1388,158715.0304
30-09-2014,1023098.873,480791.8489,665572.2268,1074693.461,614660.9956,297734.6662,682539.1766,1850835.213,227707.7334,158413.4718
01-10-2014,1015527.941,478724.4439,653392.2551,1053736.939,604211.7587,293328.1932,675577.277,1831771.61,228026.5243,156021.4284
02-10-2014,1017558.997,485713.8208,653000.2197,1049416.618,605541.0246,292653.5383,679495.6252,1830489.37,228254.5508,156473.8906
03-10-2014,1028243.367,489890.9597,657832.4214,1046898.018,610990.8938,296604.3611,688193.1692,1863072.081,229555.6017,158742.762
06-10-2014,1028860.313,489939.9488,656582.5398,1047421.467,609463.4165,296129.7941,684339.2875,1856551.329,229280.135,158171.288
07-10-2014,1021864.063,476858.5521,644961.0288,1030453.239,598858.7531,293494.239,675853.4803,1826103.887,228317.1584,155166.0335
08-10-2014,1036067.973,483200.7709,654312.9637,1041479.089,610356.8412,297339.0135,687072.6481,1870295.601,232495.3624,157803.8561
09-10-2014,1021252.201,469961.0698,639525.4907,1002423.623,599370.418,290292.0789,676216.9003,1831019.393,227124.7196,154174.3674
10-10-2014,1021252.201,460655.8406,632298.8527,988890.9038,582348.2981,287273.0413,673782.5194,1815821.932,227828.8062,152324.275
13-10-2014,1009507.801,451166.3303,620474.8642,957740.8404,574603.0658,282475.5815,661789.1906,1777689.672,226074.5244,150648.708
14-10-2014,1008801.145,458159.4084,625376.6156,945385.9835,576901.478,283181.7704,666223.1782,1765956.92,227611.8312,151567.6651
15-10-2014,1000730.736,456510.0345,626314.6805,950396.5292,574766.9426,281737.5434,659427.7017,1760482.453,226542.0555,149824.637
16-10-2014,996627.7401,463357.685,631199.935,970259.8167,573215.0718,281089.547,657053.762,1755553.102,227742.7284,150453.9004
17-10-2014,1007191.994,467296.2253,638774.3342,975111.1158,579979.0097,285193.4544,661718.8437,1779077.514,229086.4105,152545.2097
20-10-2014,1021494.12,469819.625,643820.6515,982619.4714,583574.8795,288530.2178,671578.4545,1800782.26,232476.8894,153643.5352
21-10-2014,1024150.005,479638.8551,657727.1775,1011901.532,596005.0245,292742.759,682928.1304,1844001.034,234452.943,156977.5999
22-10-2014,1023842.76,477096.7692,650492.1786,992776.5927,591117.7833,289464.0401,678762.2688,1836809.43,234617.06,155266.544
23-10-2014,1024764.219,484205.5111,659143.7246,1010646.571,601166.7856,291895.5381,685210.5103,1871892.49,235930.9156,157067.6359
24-10-2014,1031220.233,480283.4464,664482.7887,1007210.373,606096.3532,294055.565,684456.7788,1899222.12,237629.6182,158277.0567
27-10-2014,1030807.745,475624.697,660695.2368,985857.5131,605793.305,294967.1373,686783.9318,1901691.109,237130.596,158372.023
28-10-2014,1036889.511,492461.8113,672125.2644,1009419.508,615243.6806,298388.7561,692346.8817,1919567.006,239407.0497,160525.8825
29-10-2014,1035023.11,489063.8248,668294.1504,1011438.347,613397.9496,298030.6896,690685.2492,1918031.352,238521.2436,160622.198
30-10-2014,1041750.76,490824.4545,672103.4271,1007493.737,613213.9302,298835.3724,696003.5256,1953706.735,242218.3229,161762.6156
31-10-2014,1050709.816,497548.7496,681714.5061,1029759.349,624435.7451,301644.4249,700945.1506,1960740.079,243017.6433,163817.0008
03-11-2014,1053231.52,496603.4069,680896.4487,1011841.536,626433.9395,302700.1804,701225.5287,1958583.265,244014.0157,163948.0544
04-11-2014,1054390.075,492779.5607,678581.4008,990289.3113,625682.2188,297251.5772,702557.8572,1957016.399,241915.4951,163915.2648
05-11-2014,1062192.561,494060.7876,683399.3287,1006926.172,625119.1048,299659.315,704806.0423,1947818.422,246995.7205,164980.7141
06-11-2014,1065379.139,503546.7547,687909.7643,1019311.364,626306.8311,299089.9623,711290.2579,1961063.587,244254.068,165904.6061
07-11-2014,1065911.828,503043.2079,689010.4199,1033887.516,625805.7856,298342.2374,713993.1609,1943414.015,246745.4595,166020.7393
10-11-2014,1069429.338,501131.6437,691284.1543,1023341.864,628309.0087,296641.6866,717563.1267,1964402.886,247066.2286,166900.6492
11-11-2014,1067504.365,504940.2442,691076.769,1027128.228,629439.965,296523.0299,718280.6898,1971278.296,246547.3896,166900.6492
12-11-2014,1070279.876,507868.8976,692666.2456,1018500.351,631013.5649,297798.079,722303.0617,1970292.657,242750.5598,167017.4797
13-11-2014,1072634.492,509392.5043,690449.7136,1005056.147,633222.1123,300448.4819,727648.1043,1965563.955,240225.9539,166716.8482
14-11-2014,1067485.846,512652.6164,690104.4888,1016815.304,637274.7339,302161.0382,729030.6357,1944139.307,239913.6602,166416.7579
17-11-2014,1074851.499,515933.5931,689552.4052,1008579.1,634916.8173,301798.445,727645.4775,1951721.451,242576.7018,166233.6994
18-11-2014,1079473.36,518100.5142,695137.7797,1009184.247,638091.4014,301828.6248,729319.0621,1978655.207,243328.6896,166898.6342
19-11-2014,1084223.043,515613.6317,694025.5592,1015037.516,633816.189,300681.676,733694.9765,1968564.065,243693.6826,166214.3498
20-11-2014,1080753.529,516902.6658,696107.6359,1029755.56,637809.231,300350.9262,737656.9294,1965217.506,243328.1421,166530.1571
21-11-2014,1086049.221,516747.595,702651.0477,1043348.333,639786.4396,300591.2069,740386.26,1973864.463,244082.4594,167196.2777
24-11-2014,1085397.592,521501.6729,702932.1081,1033436.524,644584.8379,301883.7491,746383.3887,1985510.264,242544.7399,168266.3339
25-11-2014,1086482.989,520875.8709,703424.1606,1016798.196,644649.2964,304962.9634,743845.6852,1985113.162,242399.213,168199.0274
26-11-2014,1091806.756,518427.7543,702720.7364,1004291.578,650193.2804,306853.7337,744812.6846,2001986.623,243756.6486,168384.0463
28-11-2014,1100868.752,519620.1381,697239.5147,930978.2929,651103.551,309063.0806,753601.4743,2010194.769,243659.1459,167946.2478
01-12-2014,1092281.976,513904.3166,690336.8435,938612.3149,642639.2048,306652.3886,744181.4558,2001952.97,242781.973,166098.839
02-12-2014,1096323.419,517707.2085,695031.134,951283.5811,644695.6503,304935.1352,745669.8187,2027778.163,244505.725,167709.9978
03-12-2014,1094350.037,524540.9437,701425.4204,963079.4975,648241.4763,304233.7844,745744.3857,2029805.942,244456.8239,168883.9678
04-12-2014,1088549.982,521131.4276,700864.2801,952196.6992,648435.9488,303381.9298,746415.5557,2027573.155,244187.9214,168698.1954
05-12-2014,1091380.212,521808.8984,701775.4037,939056.3847,648176.5744,303412.268,747236.6128,2045821.313,242380.9308,170267.0886
08-12-2014,1085705.035,511163.9969,693494.4539,899897.7335,639750.2789,302046.9128,743126.8114,2056459.584,241581.0737,169722.2339
09-12-2014,1081036.503,514895.4941,696129.7328,909436.6495,643588.7806,297365.1856,744092.8763,2053786.187,243417.0898,169501.595
10-12-2014,1069145.101,502023.1067,682276.7511,880607.5077,632325.9769,293380.4922,734270.8503,2020309.472,239230.3159,166687.8686
11-12-2014,1075666.887,503980.9968,683368.3939,880695.5684,635171.4438,295287.4654,743082.1005,2026168.369,241311.6197,167521.3079
12-12-2014,1058778.916,495917.3009,669564.3524,863698.144,626088.4922,291832.602,740035.4639,1995167.993,238367.6179,164237.8903
15-12-2014,1049567.54,489916.7015,666685.2257,856183.9701,622144.1347,290373.439,738629.3965,1971625.011,235888.5947,163203.1916
16-12-2014,1040436.302,483057.8677,666885.2312,865173.9018,613620.7601,288805.4224,729691.9808,1952303.086,235699.8838,161571.1596
17-12-2014,1057811.589,495375.8433,678955.8539,905577.523,625831.8132,293917.2784,742534.5597,1994082.372,241285.971,164964.154
18-12-2014,1080025.632,506224.5743,692602.8666,923236.2847,644669.3508,299413.5315,754340.8592,2049717.27,246184.0762,169022.2722
19-12-2014,1077217.565,511134.9527,695858.1001,952595.1986,646732.2927,301359.7195,752907.6115,2059555.913,246824.1548,169326.5123
22-12-2014,1086481.636,514712.8973,700242.0061,941830.8728,653458.3085,303499.3735,760888.4322,2032575.731,247046.2966,170020.751
23-12-2014,1093543.767,518418.8302,705283.7485,956900.1668,654699.8793,305016.8703,765834.207,1976679.898,247960.3679,171074.8796
24-12-2014,1091903.451,518004.0951,705001.635,947713.9252,654634.4093,304894.8636,763996.2049,1994667.685,251332.6289,171160.4171
26-12-2014,1094414.829,521630.1238,707398.6406,945534.1832,657645.7276,306724.2328,767052.1898,2014614.362,253996.7548,171280.2294
29-12-2014,1093320.414,525020.7196,707257.1609,947425.2515,654357.499,307184.3191,770734.0403,2019650.898,257400.3113,171845.4541
30-12-2014,1087307.152,524180.6865,704145.2294,942403.8977,649711.5607,305832.7081,769038.4254,2008946.748,252278.0451,171604.8705
31-12-2014,1074476.928,521402.5288,696751.7044,935901.3108,642824.6182,302713.2145,765654.6563,1993678.753,248191.1407,169957.4637
02-01-2015,1069964.125,518743.3759,695497.5514,941048.768,641731.8163,302107.7881,761520.1212,2002450.939,249705.1067,169447.5913
05-01-2015,1059585.473,504529.8074,680822.553,899924.9368,630758.2023,297153.2203,752229.5757,1993840.4,245235.3853,165533.352
06-01-2015,1056300.758,502208.9703,673946.2453,888675.8751,622873.7247,295043.4325,748167.536,1984868.118,244426.1085,162768.945
07-01-2015,1076159.212,511248.7318,678866.0528,890897.5648,628105.864,295249.9629,764926.4888,2031711.006,246625.9435,164412.9113
08-01-2015,1092732.064,518968.5876,692647.0337,912457.2859,641924.193,300062.5373,776247.4008,2061780.329,248968.89,167388.785
09-01-2015,1086066.398,512014.4086,686205.4163,908624.9653,639741.6508,298862.2871,766156.1846,2047966.401,246952.242,165045.342
12-01-2015,1081179.099,511246.3869,681607.84,881457.0788,631872.8285,299430.1255,763014.9442,2051447.944,245618.6998,163526.9249
13-01-2015,1080746.628,508230.0333,680108.3028,875551.3164,631493.7048,300747.618,760878.5024,2043242.152,246011.6898,163183.5184
14-01-2015,1080962.777,501521.3968,676163.6746,878265.5255,628273.0869,296867.9738,753497.9809,2044263.773,248274.9973,161062.1326
15-01-2015,1080098.007,492945.3809,671836.2271,866145.4612,617969.4083,296303.9246,745435.5525,2012986.537,249417.0623,159209.9181
16-01-2015,1088090.732,498367.7801,678756.1402,894208.5742,624458.087,300363.2884,753858.9743,2054655.358,252210.5334,161184.1211
20-01-2015,1094619.277,499763.2099,679434.8964,894387.4159,628891.7395,298320.818,750089.6794,2055066.29,252714.9545,161168.0027
21-01-2015,1099982.911,502661.8365,684122.9972,912275.1642,629835.0771,298977.1238,753465.083,2045407.478,255317.9185,161957.7259
22-01-2015,1112852.711,507688.4549,693974.3683,918387.4078,641738.96,301099.8614,769137.1567,2067702.419,254781.7509,165731.3409
23-01-2015,1101612.899,505251.5503,684466.9195,910305.5986,643664.1769,298420.0726,771290.7407,2061499.312,255418.7052,164140.32
26-01-2015,1104256.77,509091.4621,686588.7669,924506.366,642763.0471,299434.7009,774761.5491,2078197.457,255597.4983,164993.8497
27-01-2015,1094870.587,505018.7304,676976.5242,923119.6064,625408.4448,297009.2798,768640.9328,2066351.731,255878.6556,163096.4204
28-01-2015,1083593.42,496483.9139,669868.2707,886379.4461,623469.6786,292435.3369,761261.9799,2033703.374,252680.1724,159981.2788
29-01-2015,1091503.652,508002.3407,678777.5187,887974.9291,630016.1102,292961.7205,770320.9974,2053633.667,255838.6745,161597.0897
30-01-2015,1068363.775,499010.6992,670700.0662,895700.311,620565.8686,289211.8105,762540.7554,2025088.159,251259.1623,159076.1751
02-02-2015,1081290.976,509440.0228,679217.957,924721.001,626895.6404,293810.2783,768793.5896,2031770.95,253118.4801,161525.9482
03-02-2015,1091238.853,520800.5353,690764.6623,954034.6568,634543.7673,300920.487,780402.3728,2040710.742,254839.6857,164336.4997
04-02-2015,1087419.517,527154.3019,686274.692,939533.33,634607.2216,305464.3863,780870.6142,2008875.654,251297.4141,164089.9949
05-02-2015,1091334.228,529421.0654,695539.4004,954190.0499,640826.3724,306136.408,787195.6662,2046642.517,254262.7236,165927.8029
06-02-2015,1085986.69,528732.818,694078.7676,953712.9549,638647.5627,308585.4993,788297.7401,2027813.406,245668.6435,166641.2924
09-02-2015,1079905.164,527728.2256,691371.8604,954857.4105,637306.4029,308338.6309,781597.2093,2007129.709,243506.7595,165908.0708
10-02-2015,1092756.036,533480.4633,695450.9544,950274.0949,646802.2683,310373.6658,791367.1744,2037437.367,248157.7386,167417.8342
11-02-2015,1099858.95,533373.7672,695103.2289,944002.2859,649130.7564,310559.89,792475.0885,2037437.367,243517.1889,167568.5102
12-02-2015,1106018.16,537960.7816,702401.8128,960333.5254,659711.5878,312795.9212,795882.7313,2045383.373,243322.3751,169478.7913
13-02-2015,1102921.309,538929.111,707529.3461,979348.1292,664791.367,314766.5355,797952.0264,2057655.673,240986.4803,169716.0616
17-02-2015,1103031.601,537635.6811,708095.3695,980229.5425,665057.2835,314357.339,797393.46,2070001.607,240938.283,170394.9258
18-02-2015,1107774.637,537528.154,711635.8464,964937.9617,666653.421,312188.2734,798908.5076,2076625.613,245347.4536,169798.5436
19-02-2015,1108771.634,541237.0983,712133.9915,958086.9021,669520.0307,311719.991,794913.9651,2079740.551,243335.6045,169764.5839
20-02-2015,1114315.493,543889.1601,716905.2892,955787.4936,673537.1509,313091.5589,800637.3456,2099082.138,243359.938,171105.7241
23-02-2015,1114426.924,541604.8256,715543.1692,951199.7136,673267.736,312152.2843,801838.3016,2102860.486,244625.4097,170746.4021
24-02-2015,1118661.747,540521.6159,718119.1246,952626.5132,674883.5786,313650.6152,804965.471,2098865.051,245848.5368,171736.7312
25-02-2015,1117878.683,543494.4848,716611.0744,959485.4241,671779.1141,315093.4081,806977.8847,2109569.263,243193.3726,171805.4259
26-02-2015,1117096.168,541918.3508,714819.5467,943462.0175,675205.1876,314337.1839,806655.0935,2119062.325,240688.4808,171461.815
27-02-2015,1123240.197,538991.9917,711888.7866,937989.9378,671626.6001,315060.1594,805848.4384,2106347.951,240327.4481,170570.2136
02-03-2015,1125711.326,544166.3148,718865.2967,928422.4404,677939.8902,317612.1467,811489.3775,2124041.273,236410.1107,172020.0604
03-03-2015,1120645.625,541282.2334,714120.7857,931022.0232,672719.753,318755.5504,807837.6753,2107686.156,237970.4174,171297.5762
04-03-2015,1112913.17,536573.0779,709550.4127,928880.6726,669625.2422,316715.5149,803313.7843,2119910.735,236518.7979,170389.699
05-03-2015,1109685.722,537163.3083,709408.5026,923307.3886,669625.2422,316208.7701,807973.0043,2132418.209,237819.6513,170832.7122
06-03-2015,1087381.039,528407.5464,698909.2568,907795.8244,661388.8517,313520.9955,798358.1255,2096380.341,231826.5961,169568.5502
09-03-2015,1091078.134,532846.1698,702893.0396,901804.372,664431.2404,314837.7837,802749.0952,2103298.396,231896.144,170314.6518
10-03-2015,1075366.609,526079.0234,690732.99,887285.3216,651142.6156,308572.5118,792393.6319,2085841.019,231084.5075,166908.3587
